Unnamed: 0,Title,Organism,Source,Strain/Genotype,Cell/Tissue,Description,Library_Strategy,Ribosome_position,Extraction_Protocol,Tags
GSM3415503,BRICseq_Wt_Rep1_T8, Homo sapiens,HeLa cells,WT,,BRIC_half_lives.csv,,,"Cells were incubated in complete DMEM medium containing 150 μM BrU (Sigma-Aldrich) for 24 hr. Cells were washed twice with PBS and medium was replaced with complete DMEM medium containing 150 μM Uridine (Sigma-Aldrich) for 0, 2, 4, 8 and 16 hrs. After each time point, medium was removed and Trizol was added directly to culture dishes. Illumina libraries were constructed using the NEBNext Ultra Directional RNA Library Prep Kit for Illumina Total RNA was purified from cultured cells using Trizol (ThermoFisher) followed by treatment with TurboTM DNAse (ThermoFisher). Enrichment of polyadenylated RNA (poly(A)-RNA) from DNAse-treated total RNA was carried out by two rounds of selection with Oligo-(dT)25 Dynabeads (ThermoFisher) according to the manufacturer’s instructions. Enrichment efficiencies were estimated with Bioanalyzer picoRNA chips (Agilent Technologies, Santa Clara, CA).","{'genotype': 'WT', 'antibody': 'None'}"
GSM3415504,BRICseq_Wt_Rep1_T16, Homo sapiens,HeLa cells,WT,,BRIC_half_lives.csv,,,"Cells were incubated in complete DMEM medium containing 150 μM BrU (Sigma-Aldrich) for 24 hr. Cells were washed twice with PBS and medium was replaced with complete DMEM medium containing 150 μM Uridine (Sigma-Aldrich) for 0, 2, 4, 8 and 16 hrs. After each time point, medium was removed and Trizol was added directly to culture dishes. Illumina libraries were constructed using the NEBNext Ultra Directional RNA Library Prep Kit for Illumina Total RNA was purified from cultured cells using Trizol (ThermoFisher) followed by treatment with TurboTM DNAse (ThermoFisher). Enrichment of polyadenylated RNA (poly(A)-RNA) from DNAse-treated total RNA was carried out by two rounds of selection with Oligo-(dT)25 Dynabeads (ThermoFisher) according to the manufacturer’s instructions. Enrichment efficiencies were estimated with Bioanalyzer picoRNA chips (Agilent Technologies, Santa Clara, CA).","{'genotype': 'WT', 'antibody': 'None'}"
GSM3415505,BRICseq_Wt_Rep2_T0, Homo sapiens,HeLa cells,WT,,BRIC_half_lives.csv,,,"Cells were incubated in complete DMEM medium containing 150 μM BrU (Sigma-Aldrich) for 24 hr. Cells were washed twice with PBS and medium was replaced with complete DMEM medium containing 150 μM Uridine (Sigma-Aldrich) for 0, 2, 4, 8 and 16 hrs. After each time point, medium was removed and Trizol was added directly to culture dishes. Illumina libraries were constructed using the NEBNext Ultra Directional RNA Library Prep Kit for Illumina Total RNA was purified from cultured cells using Trizol (ThermoFisher) followed by treatment with TurboTM DNAse (ThermoFisher). Enrichment of polyadenylated RNA (poly(A)-RNA) from DNAse-treated total RNA was carried out by two rounds of selection with Oligo-(dT)25 Dynabeads (ThermoFisher) according to the manufacturer’s instructions. Enrichment efficiencies were estimated with Bioanalyzer picoRNA chips (Agilent Technologies, Santa Clara, CA).","{'genotype': 'WT', 'antibody': 'None'}"
GSM3415506,BRICseq_Wt_Rep2_T2, Homo sapiens,HeLa cells,WT,,BRIC_half_lives.csv,,,"Cells were incubated in complete DMEM medium containing 150 μM BrU (Sigma-Aldrich) for 24 hr. Cells were washed twice with PBS and medium was replaced with complete DMEM medium containing 150 μM Uridine (Sigma-Aldrich) for 0, 2, 4, 8 and 16 hrs. After each time point, medium was removed and Trizol was added directly to culture dishes. Illumina libraries were constructed using the NEBNext Ultra Directional RNA Library Prep Kit for Illumina Total RNA was purified from cultured cells using Trizol (ThermoFisher) followed by treatment with TurboTM DNAse (ThermoFisher). Enrichment of polyadenylated RNA (poly(A)-RNA) from DNAse-treated total RNA was carried out by two rounds of selection with Oligo-(dT)25 Dynabeads (ThermoFisher) according to the manufacturer’s instructions. Enrichment efficiencies were estimated with Bioanalyzer picoRNA chips (Agilent Technologies, Santa Clara, CA).","{'genotype': 'WT', 'antibody': 'None'}"
GSM3415507,BRICseq_Wt_Rep2_T4, Homo sapiens,HeLa cells,WT,,BRIC_half_lives.csv,,,"Cells were incubated in complete DMEM medium containing 150 μM BrU (Sigma-Aldrich) for 24 hr. Cells were washed twice with PBS and medium was replaced with complete DMEM medium containing 150 μM Uridine (Sigma-Aldrich) for 0, 2, 4, 8 and 16 hrs. After each time point, medium was removed and Trizol was added directly to culture dishes. Illumina libraries were constructed using the NEBNext Ultra Directional RNA Library Prep Kit for Illumina Total RNA was purified from cultured cells using Trizol (ThermoFisher) followed by treatment with TurboTM DNAse (ThermoFisher). Enrichment of polyadenylated RNA (poly(A)-RNA) from DNAse-treated total RNA was carried out by two rounds of selection with Oligo-(dT)25 Dynabeads (ThermoFisher) according to the manufacturer’s instructions. Enrichment efficiencies were estimated with Bioanalyzer picoRNA chips (Agilent Technologies, Santa Clara, CA).","{'genotype': 'WT', 'antibody': 'None'}"
GSM3415508,BRICseq_Wt_Rep2_T8, Homo sapiens,HeLa cells,WT,,BRIC_half_lives.csv,,,"Cells were incubated in complete DMEM medium containing 150 μM BrU (Sigma-Aldrich) for 24 hr. Cells were washed twice with PBS and medium was replaced with complete DMEM medium containing 150 μM Uridine (Sigma-Aldrich) for 0, 2, 4, 8 and 16 hrs. After each time point, medium was removed and Trizol was added directly to culture dishes. Illumina libraries were constructed using the NEBNext Ultra Directional RNA Library Prep Kit for Illumina Total RNA was purified from cultured cells using Trizol (ThermoFisher) followed by treatment with TurboTM DNAse (ThermoFisher). Enrichment of polyadenylated RNA (poly(A)-RNA) from DNAse-treated total RNA was carried out by two rounds of selection with Oligo-(dT)25 Dynabeads (ThermoFisher) according to the manufacturer’s instructions. Enrichment efficiencies were estimated with Bioanalyzer picoRNA chips (Agilent Technologies, Santa Clara, CA).","{'genotype': 'WT', 'antibody': 'None'}"
GSM3415509,BRICseq_Wt_Rep2_T16, Homo sapiens,HeLa cells,WT,,BRIC_half_lives.csv,,,"Cells were incubated in complete DMEM medium containing 150 μM BrU (Sigma-Aldrich) for 24 hr. Cells were washed twice with PBS and medium was replaced with complete DMEM medium containing 150 μM Uridine (Sigma-Aldrich) for 0, 2, 4, 8 and 16 hrs. After each time point, medium was removed and Trizol was added directly to culture dishes. Illumina libraries were constructed using the NEBNext Ultra Directional RNA Library Prep Kit for Illumina Total RNA was purified from cultured cells using Trizol (ThermoFisher) followed by treatment with TurboTM DNAse (ThermoFisher). Enrichment of polyadenylated RNA (poly(A)-RNA) from DNAse-treated total RNA was carried out by two rounds of selection with Oligo-(dT)25 Dynabeads (ThermoFisher) according to the manufacturer’s instructions. Enrichment efficiencies were estimated with Bioanalyzer picoRNA chips (Agilent Technologies, Santa Clara, CA).","{'genotype': 'WT', 'antibody': 'None'}"
GSM3415510,BRICseq_Nat10_KO1_0hr, Homo sapiens,HeLa cells,NAT10-/-,,BRIC_half_lives.csv,,,"Cells were incubated in complete DMEM medium containing 150 μM BrU (Sigma-Aldrich) for 24 hr. Cells were washed twice with PBS and medium was replaced with complete DMEM medium containing 150 μM Uridine (Sigma-Aldrich) for 0, 2, 4, 8 and 16 hrs. After each time point, medium was removed and Trizol was added directly to culture dishes. Illumina libraries were constructed using the NEBNext Ultra Directional RNA Library Prep Kit for Illumina Total RNA was purified from cultured cells using Trizol (ThermoFisher) followed by treatment with TurboTM DNAse (ThermoFisher). Enrichment of polyadenylated RNA (poly(A)-RNA) from DNAse-treated total RNA was carried out by two rounds of selection with Oligo-(dT)25 Dynabeads (ThermoFisher) according to the manufacturer’s instructions. Enrichment efficiencies were estimated with Bioanalyzer picoRNA chips (Agilent Technologies, Santa Clara, CA).","{'genotype': 'NAT10-/-', 'antibody': 'None'}"
GSM3415511,BRICseq_Nat10_KO1_2hr, Homo sapiens,HeLa cells,NAT10-/-,,BRIC_half_lives.csv,,,"Cells were incubated in complete DMEM medium containing 150 μM BrU (Sigma-Aldrich) for 24 hr. Cells were washed twice with PBS and medium was replaced with complete DMEM medium containing 150 μM Uridine (Sigma-Aldrich) for 0, 2, 4, 8 and 16 hrs. After each time point, medium was removed and Trizol was added directly to culture dishes. Illumina libraries were constructed using the NEBNext Ultra Directional RNA Library Prep Kit for Illumina Total RNA was purified from cultured cells using Trizol (ThermoFisher) followed by treatment with TurboTM DNAse (ThermoFisher). Enrichment of polyadenylated RNA (poly(A)-RNA) from DNAse-treated total RNA was carried out by two rounds of selection with Oligo-(dT)25 Dynabeads (ThermoFisher) according to the manufacturer’s instructions. Enrichment efficiencies were estimated with Bioanalyzer picoRNA chips (Agilent Technologies, Santa Clara, CA).","{'genotype': 'NAT10-/-', 'antibody': 'None'}"
GSM3415512,BRICseq_Nat10_KO1_4hr, Homo sapiens,HeLa cells,NAT10-/-,,BRIC_half_lives.csv,,,"Cells were incubated in complete DMEM medium containing 150 μM BrU (Sigma-Aldrich) for 24 hr. Cells were washed twice with PBS and medium was replaced with complete DMEM medium containing 150 μM Uridine (Sigma-Aldrich) for 0, 2, 4, 8 and 16 hrs. After each time point, medium was removed and Trizol was added directly to culture dishes. Illumina libraries were constructed using the NEBNext Ultra Directional RNA Library Prep Kit for Illumina Total RNA was purified from cultured cells using Trizol (ThermoFisher) followed by treatment with TurboTM DNAse (ThermoFisher). Enrichment of polyadenylated RNA (poly(A)-RNA) from DNAse-treated total RNA was carried out by two rounds of selection with Oligo-(dT)25 Dynabeads (ThermoFisher) according to the manufacturer’s instructions. Enrichment efficiencies were estimated with Bioanalyzer picoRNA chips (Agilent Technologies, Santa Clara, CA).","{'genotype': 'NAT10-/-', 'antibody': 'None'}"
GSM3415513,BRICseq_Nat10_KO1_8hr, Homo sapiens,HeLa cells,NAT10-/-,,BRIC_half_lives.csv,,,"Cells were incubated in complete DMEM medium containing 150 μM BrU (Sigma-Aldrich) for 24 hr. Cells were washed twice with PBS and medium was replaced with complete DMEM medium containing 150 μM Uridine (Sigma-Aldrich) for 0, 2, 4, 8 and 16 hrs. After each time point, medium was removed and Trizol was added directly to culture dishes. Illumina libraries were constructed using the NEBNext Ultra Directional RNA Library Prep Kit for Illumina Total RNA was purified from cultured cells using Trizol (ThermoFisher) followed by treatment with TurboTM DNAse (ThermoFisher). Enrichment of polyadenylated RNA (poly(A)-RNA) from DNAse-treated total RNA was carried out by two rounds of selection with Oligo-(dT)25 Dynabeads (ThermoFisher) according to the manufacturer’s instructions. Enrichment efficiencies were estimated with Bioanalyzer picoRNA chips (Agilent Technologies, Santa Clara, CA).","{'genotype': 'NAT10-/-', 'antibody': 'None'}"
GSM3415514,BRICseq_Nat10_KO1_16hr, Homo sapiens,HeLa cells,NAT10-/-,,BRIC_half_lives.csv,,,"Cells were incubated in complete DMEM medium containing 150 μM BrU (Sigma-Aldrich) for 24 hr. Cells were washed twice with PBS and medium was replaced with complete DMEM medium containing 150 μM Uridine (Sigma-Aldrich) for 0, 2, 4, 8 and 16 hrs. After each time point, medium was removed and Trizol was added directly to culture dishes. Illumina libraries were constructed using the NEBNext Ultra Directional RNA Library Prep Kit for Illumina Total RNA was purified from cultured cells using Trizol (ThermoFisher) followed by treatment with TurboTM DNAse (ThermoFisher). Enrichment of polyadenylated RNA (poly(A)-RNA) from DNAse-treated total RNA was carried out by two rounds of selection with Oligo-(dT)25 Dynabeads (ThermoFisher) according to the manufacturer’s instructions. Enrichment efficiencies were estimated with Bioanalyzer picoRNA chips (Agilent Technologies, Santa Clara, CA).","{'genotype': 'NAT10-/-', 'antibody': 'None'}"
GSM3415515,BRICseq_Nat10_KO2_0hr, Homo sapiens,HeLa cells,NAT10-/-,,BRIC_half_lives.csv,,,"Cells were incubated in complete DMEM medium containing 150 μM BrU (Sigma-Aldrich) for 24 hr. Cells were washed twice with PBS and medium was replaced with complete DMEM medium containing 150 μM Uridine (Sigma-Aldrich) for 0, 2, 4, 8 and 16 hrs. After each time point, medium was removed and Trizol was added directly to culture dishes. Illumina libraries were constructed using the NEBNext Ultra Directional RNA Library Prep Kit for Illumina Total RNA was purified from cultured cells using Trizol (ThermoFisher) followed by treatment with TurboTM DNAse (ThermoFisher). Enrichment of polyadenylated RNA (poly(A)-RNA) from DNAse-treated total RNA was carried out by two rounds of selection with Oligo-(dT)25 Dynabeads (ThermoFisher) according to the manufacturer’s instructions. Enrichment efficiencies were estimated with Bioanalyzer picoRNA chips (Agilent Technologies, Santa Clara, CA).","{'genotype': 'NAT10-/-', 'antibody': 'None'}"
GSM3415516,BRICseq_Nat10_KO2_2hr, Homo sapiens,HeLa cells,NAT10-/-,,BRIC_half_lives.csv,,,"Cells were incubated in complete DMEM medium containing 150 μM BrU (Sigma-Aldrich) for 24 hr. Cells were washed twice with PBS and medium was replaced with complete DMEM medium containing 150 μM Uridine (Sigma-Aldrich) for 0, 2, 4, 8 and 16 hrs. After each time point, medium was removed and Trizol was added directly to culture dishes. Illumina libraries were constructed using the NEBNext Ultra Directional RNA Library Prep Kit for Illumina Total RNA was purified from cultured cells using Trizol (ThermoFisher) followed by treatment with TurboTM DNAse (ThermoFisher). Enrichment of polyadenylated RNA (poly(A)-RNA) from DNAse-treated total RNA was carried out by two rounds of selection with Oligo-(dT)25 Dynabeads (ThermoFisher) according to the manufacturer’s instructions. Enrichment efficiencies were estimated with Bioanalyzer picoRNA chips (Agilent Technologies, Santa Clara, CA).","{'genotype': 'NAT10-/-', 'antibody': 'None'}"
GSM3415517,BRICseq_Nat10_KO2_4hr, Homo sapiens,HeLa cells,NAT10-/-,,BRIC_half_lives.csv,,,"Cells were incubated in complete DMEM medium containing 150 μM BrU (Sigma-Aldrich) for 24 hr. Cells were washed twice with PBS and medium was replaced with complete DMEM medium containing 150 μM Uridine (Sigma-Aldrich) for 0, 2, 4, 8 and 16 hrs. After each time point, medium was removed and Trizol was added directly to culture dishes. Illumina libraries were constructed using the NEBNext Ultra Directional RNA Library Prep Kit for Illumina Total RNA was purified from cultured cells using Trizol (ThermoFisher) followed by treatment with TurboTM DNAse (ThermoFisher). Enrichment of polyadenylated RNA (poly(A)-RNA) from DNAse-treated total RNA was carried out by two rounds of selection with Oligo-(dT)25 Dynabeads (ThermoFisher) according to the manufacturer’s instructions. Enrichment efficiencies were estimated with Bioanalyzer picoRNA chips (Agilent Technologies, Santa Clara, CA).","{'genotype': 'NAT10-/-', 'antibody': 'None'}"
GSM3415518,BRICseq_Nat10_KO2_8hr, Homo sapiens,HeLa cells,NAT10-/-,,BRIC_half_lives.csv,,,"Cells were incubated in complete DMEM medium containing 150 μM BrU (Sigma-Aldrich) for 24 hr. Cells were washed twice with PBS and medium was replaced with complete DMEM medium containing 150 μM Uridine (Sigma-Aldrich) for 0, 2, 4, 8 and 16 hrs. After each time point, medium was removed and Trizol was added directly to culture dishes. Illumina libraries were constructed using the NEBNext Ultra Directional RNA Library Prep Kit for Illumina Total RNA was purified from cultured cells using Trizol (ThermoFisher) followed by treatment with TurboTM DNAse (ThermoFisher). Enrichment of polyadenylated RNA (poly(A)-RNA) from DNAse-treated total RNA was carried out by two rounds of selection with Oligo-(dT)25 Dynabeads (ThermoFisher) according to the manufacturer’s instructions. Enrichment efficiencies were estimated with Bioanalyzer picoRNA chips (Agilent Technologies, Santa Clara, CA).","{'genotype': 'NAT10-/-', 'antibody': 'None'}"
GSM3415519,BRICseq_Nat10_KO2_16hr, Homo sapiens,HeLa cells,NAT10-/-,,BRIC_half_lives.csv,,,"Cells were incubated in complete DMEM medium containing 150 μM BrU (Sigma-Aldrich) for 24 hr. Cells were washed twice with PBS and medium was replaced with complete DMEM medium containing 150 μM Uridine (Sigma-Aldrich) for 0, 2, 4, 8 and 16 hrs. After each time point, medium was removed and Trizol was added directly to culture dishes. Illumina libraries were constructed using the NEBNext Ultra Directional RNA Library Prep Kit for Illumina Total RNA was purified from cultured cells using Trizol (ThermoFisher) followed by treatment with TurboTM DNAse (ThermoFisher). Enrichment of polyadenylated RNA (poly(A)-RNA) from DNAse-treated total RNA was carried out by two rounds of selection with Oligo-(dT)25 Dynabeads (ThermoFisher) according to the manufacturer’s instructions. Enrichment efficiencies were estimated with Bioanalyzer picoRNA chips (Agilent Technologies, Santa Clara, CA).","{'genotype': 'NAT10-/-', 'antibody': 'None'}"
