Unnamed: 0,Title,Organism,Source,Strain/Genotype,Cell/Tissue,Description,Library_Strategy,Ribosome_position,Extraction_Protocol,Tags
GSM1704546,40 h infection ER ribosome profiling (Rep 4), Homo sapiens,Huh7 cells,DENV2 (M29095.1),Huh7 cells,Library strategy: Ribo-Seq processed data file: dengueExpression-fractionated.xlsx,Ribo-seq study,Elongating,"Pre-treatment with 180 uM cycloheximide for 30s. PBS wash. For fractionated cells, release cytosol with digitonin. Extract remaining sample with dodecyl maltoside. NEB Directional Small RNA kit PNK end polishing, linker ligation, reverse transcription, PCR amplification","{'cell line': 'Huh7 cells', 'protocol': '40 h infection', 'compartment': 'ER', 'analysis': 'ribosome profiling', 'replicate': 'Rep 4', 'strain': 'DENV2 (M29095.1)'}"
GSM1704547,Interferon treatment cytosol ribosome profiling (Rep 4), Homo sapiens,Huh7 cells,DENV2 (M29095.1),Huh7 cells,Library strategy: Ribo-Seq processed data file: dengueExpression-fractionated.xlsx,Ribo-seq study,Elongating,"Pre-treatment with 180 uM cycloheximide for 30s. PBS wash. For fractionated cells, release cytosol with digitonin. Extract remaining sample with dodecyl maltoside. NEB Directional Small RNA kit PNK end polishing, linker ligation, reverse transcription, PCR amplification","{'cell line': 'Huh7 cells', 'protocol': 'Interferon treatment', 'compartment': 'cytosol', 'analysis': 'ribosome profiling', 'replicate': 'Rep 4', 'strain': 'DENV2 (M29095.1)'}"
GSM1704548,Interferon treatment ER ribosome profiling (Rep 4), Homo sapiens,Huh7 cells,DENV2 (M29095.1),Huh7 cells,Library strategy: Ribo-Seq processed data file: dengueExpression-fractionated.xlsx,Ribo-seq study,Elongating,"Pre-treatment with 180 uM cycloheximide for 30s. PBS wash. For fractionated cells, release cytosol with digitonin. Extract remaining sample with dodecyl maltoside. NEB Directional Small RNA kit PNK end polishing, linker ligation, reverse transcription, PCR amplification","{'cell line': 'Huh7 cells', 'protocol': 'Interferon treatment', 'compartment': 'ER', 'analysis': 'ribosome profiling', 'replicate': 'Rep 4', 'strain': 'DENV2 (M29095.1)'}"
GSM1704549,Uninfected cytosol ribosome profiling (Rep 4), Homo sapiens,Huh7 cells,none,Huh7 cells,Library strategy: Ribo-Seq processed data file: dengueExpression-fractionated.xlsx,Ribo-seq study,Elongating,"Pre-treatment with 180 uM cycloheximide for 30s. PBS wash. For fractionated cells, release cytosol with digitonin. Extract remaining sample with dodecyl maltoside. NEB Directional Small RNA kit PNK end polishing, linker ligation, reverse transcription, PCR amplification","{'cell line': 'Huh7 cells', 'protocol': 'Uninfected', 'compartment': 'cytosol', 'analysis': 'ribosome profiling', 'replicate': 'Rep 4', 'strain': 'none'}"
GSM1704550,Uninfected ER ribosome profiling (Rep 4), Homo sapiens,Huh7 cells,none,Huh7 cells,Library strategy: Ribo-Seq processed data file: dengueExpression-fractionated.xlsx,Ribo-seq study,Elongating,"Pre-treatment with 180 uM cycloheximide for 30s. PBS wash. For fractionated cells, release cytosol with digitonin. Extract remaining sample with dodecyl maltoside. NEB Directional Small RNA kit PNK end polishing, linker ligation, reverse transcription, PCR amplification","{'cell line': 'Huh7 cells', 'protocol': 'Uninfected', 'compartment': 'ER', 'analysis': 'ribosome profiling', 'replicate': 'Rep 4', 'strain': 'none'}"
GSM1704551,6 h infection cytosol mRNA-seq (Rep 1), Homo sapiens,Huh7 cells,DENV2 (M29095.1),Huh7 cells,processed data file: dengueExpression-fractionated.xlsx,RNA-seq study,,"Pre-treatment with 180 uM cycloheximide for 30s. PBS wash. For fractionated cells, release cytosol with digitonin. Extract remaining sample with dodecyl maltoside. NEB Directional Small RNA kit PNK end polishing, linker ligation, reverse transcription, PCR amplification","{'cell line': 'Huh7 cells', 'protocol': '6 h infection', 'compartment': 'cytosol', 'analysis': 'mRNA-seq', 'replicate': 'Rep 1', 'strain': 'DENV2 (M29095.1)'}"
GSM1704552,6 h infection ER mRNA-seq (Rep 1), Homo sapiens,Huh7 cells,DENV2 (M29095.1),Huh7 cells,processed data file: dengueExpression-fractionated.xlsx,RNA-seq study,,"Pre-treatment with 180 uM cycloheximide for 30s. PBS wash. For fractionated cells, release cytosol with digitonin. Extract remaining sample with dodecyl maltoside. NEB Directional Small RNA kit PNK end polishing, linker ligation, reverse transcription, PCR amplification","{'cell line': 'Huh7 cells', 'protocol': '6 h infection', 'compartment': 'ER', 'analysis': 'mRNA-seq', 'replicate': 'Rep 1', 'strain': 'DENV2 (M29095.1)'}"
GSM1704553,12 h infection cytosol mRNA-seq (Rep 1), Homo sapiens,Huh7 cells,DENV2 (M29095.1),Huh7 cells,processed data file: dengueExpression-fractionated.xlsx,RNA-seq study,,"Pre-treatment with 180 uM cycloheximide for 30s. PBS wash. For fractionated cells, release cytosol with digitonin. Extract remaining sample with dodecyl maltoside. NEB Directional Small RNA kit PNK end polishing, linker ligation, reverse transcription, PCR amplification","{'cell line': 'Huh7 cells', 'protocol': '12 h infection', 'compartment': 'cytosol', 'analysis': 'mRNA-seq', 'replicate': 'Rep 1', 'strain': 'DENV2 (M29095.1)'}"
GSM1704554,12 h infection ER mRNA-seq (Rep 1), Homo sapiens,Huh7 cells,DENV2 (M29095.1),Huh7 cells,processed data file: dengueExpression-fractionated.xlsx,RNA-seq study,,"Pre-treatment with 180 uM cycloheximide for 30s. PBS wash. For fractionated cells, release cytosol with digitonin. Extract remaining sample with dodecyl maltoside. NEB Directional Small RNA kit PNK end polishing, linker ligation, reverse transcription, PCR amplification","{'cell line': 'Huh7 cells', 'protocol': '12 h infection', 'compartment': 'ER', 'analysis': 'mRNA-seq', 'replicate': 'Rep 1', 'strain': 'DENV2 (M29095.1)'}"
GSM1704555,24 h infection cytosol mRNA-seq (Rep 1), Homo sapiens,Huh7 cells,DENV2 (M29095.1),Huh7 cells,processed data file: dengueExpression-fractionated.xlsx,RNA-seq study,,"Pre-treatment with 180 uM cycloheximide for 30s. PBS wash. For fractionated cells, release cytosol with digitonin. Extract remaining sample with dodecyl maltoside. NEB Directional Small RNA kit PNK end polishing, linker ligation, reverse transcription, PCR amplification","{'cell line': 'Huh7 cells', 'protocol': '24 h infection', 'compartment': 'cytosol', 'analysis': 'mRNA-seq', 'replicate': 'Rep 1', 'strain': 'DENV2 (M29095.1)'}"
GSM1704556,24 h infection ER mRNA-seq (Rep 1), Homo sapiens,Huh7 cells,DENV2 (M29095.1),Huh7 cells,processed data file: dengueExpression-fractionated.xlsx,RNA-seq study,,"Pre-treatment with 180 uM cycloheximide for 30s. PBS wash. For fractionated cells, release cytosol with digitonin. Extract remaining sample with dodecyl maltoside. NEB Directional Small RNA kit PNK end polishing, linker ligation, reverse transcription, PCR amplification","{'cell line': 'Huh7 cells', 'protocol': '24 h infection', 'compartment': 'ER', 'analysis': 'mRNA-seq', 'replicate': 'Rep 1', 'strain': 'DENV2 (M29095.1)'}"
GSM1704557,40 h infection cytosol mRNA-seq (Rep 1), Homo sapiens,Huh7 cells,DENV2 (M29095.1),Huh7 cells,processed data file: dengueExpression-fractionated.xlsx,RNA-seq study,,"Pre-treatment with 180 uM cycloheximide for 30s. PBS wash. For fractionated cells, release cytosol with digitonin. Extract remaining sample with dodecyl maltoside. NEB Directional Small RNA kit PNK end polishing, linker ligation, reverse transcription, PCR amplification","{'cell line': 'Huh7 cells', 'protocol': '40 h infection', 'compartment': 'cytosol', 'analysis': 'mRNA-seq', 'replicate': 'Rep 1', 'strain': 'DENV2 (M29095.1)'}"
GSM1704558,40 h infection ER mRNA-seq (Rep 1), Homo sapiens,Huh7 cells,DENV2 (M29095.1),Huh7 cells,processed data file: dengueExpression-fractionated.xlsx,RNA-seq study,,"Pre-treatment with 180 uM cycloheximide for 30s. PBS wash. For fractionated cells, release cytosol with digitonin. Extract remaining sample with dodecyl maltoside. NEB Directional Small RNA kit PNK end polishing, linker ligation, reverse transcription, PCR amplification","{'cell line': 'Huh7 cells', 'protocol': '40 h infection', 'compartment': 'ER', 'analysis': 'mRNA-seq', 'replicate': 'Rep 1', 'strain': 'DENV2 (M29095.1)'}"
GSM1704559,Interferon treatment cytosol mRNA-seq (Rep 1), Homo sapiens,Huh7 cells,DENV2 (M29095.1),Huh7 cells,processed data file: dengueExpression-fractionated.xlsx,RNA-seq study,,"Pre-treatment with 180 uM cycloheximide for 30s. PBS wash. For fractionated cells, release cytosol with digitonin. Extract remaining sample with dodecyl maltoside. NEB Directional Small RNA kit PNK end polishing, linker ligation, reverse transcription, PCR amplification","{'cell line': 'Huh7 cells', 'protocol': 'Interferon treatment', 'compartment': 'cytosol', 'analysis': 'mRNA-seq', 'replicate': 'Rep 1', 'strain': 'DENV2 (M29095.1)'}"
GSM1704560,Interferon treatment ER mRNA-seq (Rep 1), Homo sapiens,Huh7 cells,DENV2 (M29095.1),Huh7 cells,processed data file: dengueExpression-fractionated.xlsx,RNA-seq study,,"Pre-treatment with 180 uM cycloheximide for 30s. PBS wash. For fractionated cells, release cytosol with digitonin. Extract remaining sample with dodecyl maltoside. NEB Directional Small RNA kit PNK end polishing, linker ligation, reverse transcription, PCR amplification","{'cell line': 'Huh7 cells', 'protocol': 'Interferon treatment', 'compartment': 'ER', 'analysis': 'mRNA-seq', 'replicate': 'Rep 1', 'strain': 'DENV2 (M29095.1)'}"
GSM1704561,Uninfected cytosol mRNA-seq (Rep 1), Homo sapiens,Huh7 cells,none,Huh7 cells,processed data file: dengueExpression-fractionated.xlsx,RNA-seq study,,"Pre-treatment with 180 uM cycloheximide for 30s. PBS wash. For fractionated cells, release cytosol with digitonin. Extract remaining sample with dodecyl maltoside. NEB Directional Small RNA kit PNK end polishing, linker ligation, reverse transcription, PCR amplification","{'cell line': 'Huh7 cells', 'protocol': 'Uninfected', 'compartment': 'cytosol', 'analysis': 'mRNA-seq', 'replicate': 'Rep 1', 'strain': 'none'}"
GSM1704562,Uninfected ER mRNA-seq (Rep 1), Homo sapiens,Huh7 cells,none,Huh7 cells,processed data file: dengueExpression-fractionated.xlsx,RNA-seq study,,"Pre-treatment with 180 uM cycloheximide for 30s. PBS wash. For fractionated cells, release cytosol with digitonin. Extract remaining sample with dodecyl maltoside. NEB Directional Small RNA kit PNK end polishing, linker ligation, reverse transcription, PCR amplification","{'cell line': 'Huh7 cells', 'protocol': 'Uninfected', 'compartment': 'ER', 'analysis': 'mRNA-seq', 'replicate': 'Rep 1', 'strain': 'none'}"
GSM1704563,6 h infection cytosol mRNA-seq (Rep 2), Homo sapiens,Huh7 cells,DENV2 (M29095.1),Huh7 cells,processed data file: dengueExpression-fractionated.xlsx,RNA-seq study,,"Pre-treatment with 180 uM cycloheximide for 30s. PBS wash. For fractionated cells, release cytosol with digitonin. Extract remaining sample with dodecyl maltoside. NEB Directional Small RNA kit PNK end polishing, linker ligation, reverse transcription, PCR amplification","{'cell line': 'Huh7 cells', 'protocol': '6 h infection', 'compartment': 'cytosol', 'analysis': 'mRNA-seq', 'replicate': 'Rep 2', 'strain': 'DENV2 (M29095.1)'}"
GSM1704564,6 h infection ER mRNA-seq (Rep 2), Homo sapiens,Huh7 cells,DENV2 (M29095.1),Huh7 cells,processed data file: dengueExpression-fractionated.xlsx,RNA-seq study,,"Pre-treatment with 180 uM cycloheximide for 30s. PBS wash. For fractionated cells, release cytosol with digitonin. Extract remaining sample with dodecyl maltoside. NEB Directional Small RNA kit PNK end polishing, linker ligation, reverse transcription, PCR amplification","{'cell line': 'Huh7 cells', 'protocol': '6 h infection', 'compartment': 'ER', 'analysis': 'mRNA-seq', 'replicate': 'Rep 2', 'strain': 'DENV2 (M29095.1)'}"
GSM1704565,12 h infection cytosol mRNA-seq (Rep 2), Homo sapiens,Huh7 cells,DENV2 (M29095.1),Huh7 cells,processed data file: dengueExpression-fractionated.xlsx,RNA-seq study,,"Pre-treatment with 180 uM cycloheximide for 30s. PBS wash. For fractionated cells, release cytosol with digitonin. Extract remaining sample with dodecyl maltoside. NEB Directional Small RNA kit PNK end polishing, linker ligation, reverse transcription, PCR amplification","{'cell line': 'Huh7 cells', 'protocol': '12 h infection', 'compartment': 'cytosol', 'analysis': 'mRNA-seq', 'replicate': 'Rep 2', 'strain': 'DENV2 (M29095.1)'}"
GSM1704566,12 h infection ER mRNA-seq (Rep 2), Homo sapiens,Huh7 cells,DENV2 (M29095.1),Huh7 cells,processed data file: dengueExpression-fractionated.xlsx,RNA-seq study,,"Pre-treatment with 180 uM cycloheximide for 30s. PBS wash. For fractionated cells, release cytosol with digitonin. Extract remaining sample with dodecyl maltoside. NEB Directional Small RNA kit PNK end polishing, linker ligation, reverse transcription, PCR amplification","{'cell line': 'Huh7 cells', 'protocol': '12 h infection', 'compartment': 'ER', 'analysis': 'mRNA-seq', 'replicate': 'Rep 2', 'strain': 'DENV2 (M29095.1)'}"
GSM1704567,24 h infection cytosol mRNA-seq (Rep 2), Homo sapiens,Huh7 cells,DENV2 (M29095.1),Huh7 cells,processed data file: dengueExpression-fractionated.xlsx,RNA-seq study,,"Pre-treatment with 180 uM cycloheximide for 30s. PBS wash. For fractionated cells, release cytosol with digitonin. Extract remaining sample with dodecyl maltoside. NEB Directional Small RNA kit PNK end polishing, linker ligation, reverse transcription, PCR amplification","{'cell line': 'Huh7 cells', 'protocol': '24 h infection', 'compartment': 'cytosol', 'analysis': 'mRNA-seq', 'replicate': 'Rep 2', 'strain': 'DENV2 (M29095.1)'}"
GSM1704568,24 h infection ER mRNA-seq (Rep 2), Homo sapiens,Huh7 cells,DENV2 (M29095.1),Huh7 cells,processed data file: dengueExpression-fractionated.xlsx,RNA-seq study,,"Pre-treatment with 180 uM cycloheximide for 30s. PBS wash. For fractionated cells, release cytosol with digitonin. Extract remaining sample with dodecyl maltoside. NEB Directional Small RNA kit PNK end polishing, linker ligation, reverse transcription, PCR amplification","{'cell line': 'Huh7 cells', 'protocol': '24 h infection', 'compartment': 'ER', 'analysis': 'mRNA-seq', 'replicate': 'Rep 2', 'strain': 'DENV2 (M29095.1)'}"
GSM1704569,40 h infection cytosol mRNA-seq (Rep 2), Homo sapiens,Huh7 cells,DENV2 (M29095.1),Huh7 cells,processed data file: dengueExpression-fractionated.xlsx,RNA-seq study,,"Pre-treatment with 180 uM cycloheximide for 30s. PBS wash. For fractionated cells, release cytosol with digitonin. Extract remaining sample with dodecyl maltoside. NEB Directional Small RNA kit PNK end polishing, linker ligation, reverse transcription, PCR amplification","{'cell line': 'Huh7 cells', 'protocol': '40 h infection', 'compartment': 'cytosol', 'analysis': 'mRNA-seq', 'replicate': 'Rep 2', 'strain': 'DENV2 (M29095.1)'}"
GSM1704570,40 h infection ER mRNA-seq (Rep 2), Homo sapiens,Huh7 cells,DENV2 (M29095.1),Huh7 cells,processed data file: dengueExpression-fractionated.xlsx,RNA-seq study,,"Pre-treatment with 180 uM cycloheximide for 30s. PBS wash. For fractionated cells, release cytosol with digitonin. Extract remaining sample with dodecyl maltoside. NEB Directional Small RNA kit PNK end polishing, linker ligation, reverse transcription, PCR amplification","{'cell line': 'Huh7 cells', 'protocol': '40 h infection', 'compartment': 'ER', 'analysis': 'mRNA-seq', 'replicate': 'Rep 2', 'strain': 'DENV2 (M29095.1)'}"
GSM1704571,Interferon treatment cytosol mRNA-seq (Rep 2), Homo sapiens,Huh7 cells,DENV2 (M29095.1),Huh7 cells,processed data file: dengueExpression-fractionated.xlsx,RNA-seq study,,"Pre-treatment with 180 uM cycloheximide for 30s. PBS wash. For fractionated cells, release cytosol with digitonin. Extract remaining sample with dodecyl maltoside. NEB Directional Small RNA kit PNK end polishing, linker ligation, reverse transcription, PCR amplification","{'cell line': 'Huh7 cells', 'protocol': 'Interferon treatment', 'compartment': 'cytosol', 'analysis': 'mRNA-seq', 'replicate': 'Rep 2', 'strain': 'DENV2 (M29095.1)'}"
GSM1704572,Interferon treatment ER mRNA-seq (Rep 2), Homo sapiens,Huh7 cells,DENV2 (M29095.1),Huh7 cells,processed data file: dengueExpression-fractionated.xlsx,RNA-seq study,,"Pre-treatment with 180 uM cycloheximide for 30s. PBS wash. For fractionated cells, release cytosol with digitonin. Extract remaining sample with dodecyl maltoside. NEB Directional Small RNA kit PNK end polishing, linker ligation, reverse transcription, PCR amplification","{'cell line': 'Huh7 cells', 'protocol': 'Interferon treatment', 'compartment': 'ER', 'analysis': 'mRNA-seq', 'replicate': 'Rep 2', 'strain': 'DENV2 (M29095.1)'}"
GSM1704573,Uninfected cytosol mRNA-seq (Rep 2), Homo sapiens,Huh7 cells,none,Huh7 cells,processed data file: dengueExpression-fractionated.xlsx,RNA-seq study,,"Pre-treatment with 180 uM cycloheximide for 30s. PBS wash. For fractionated cells, release cytosol with digitonin. Extract remaining sample with dodecyl maltoside. NEB Directional Small RNA kit PNK end polishing, linker ligation, reverse transcription, PCR amplification","{'cell line': 'Huh7 cells', 'protocol': 'Uninfected', 'compartment': 'cytosol', 'analysis': 'mRNA-seq', 'replicate': 'Rep 2', 'strain': 'none'}"
GSM1704574,Uninfected ER mRNA-seq (Rep 2), Homo sapiens,Huh7 cells,none,Huh7 cells,processed data file: dengueExpression-fractionated.xlsx,RNA-seq study,,"Pre-treatment with 180 uM cycloheximide for 30s. PBS wash. For fractionated cells, release cytosol with digitonin. Extract remaining sample with dodecyl maltoside. NEB Directional Small RNA kit PNK end polishing, linker ligation, reverse transcription, PCR amplification","{'cell line': 'Huh7 cells', 'protocol': 'Uninfected', 'compartment': 'ER', 'analysis': 'mRNA-seq', 'replicate': 'Rep 2', 'strain': 'none'}"
GSM1704575,12 h DENV1 infection Total cell lysate ribosome profiling (rep 1), Homo sapiens,Huh7 cells,DENV1 (EU081230.1),Huh7 cells,Library strategy: Ribo-Seq processed data file: DENVExpression-wholecell.xlsx,Ribo-seq study,Elongating,"Pre-treatment with 180 uM cycloheximide for 30s. PBS wash. For fractionated cells, release cytosol with digitonin. Extract remaining sample with dodecyl maltoside. NEB Directional Small RNA kit PNK end polishing, linker ligation, reverse transcription, PCR amplification","{'cell line': 'Huh7 cells', 'protocol': '12 h DENV1 infection', 'compartment': 'Total cell lysate', 'analysis': 'ribosome profiling', 'replicate': 'rep 1', 'strain': 'DENV1 (EU081230.1)'}"
GSM1704576,24 h DENV1 infection Total cell lysate ribosome profiling (rep 1), Homo sapiens,Huh7 cells,DENV1 (EU081230.1),Huh7 cells,Library strategy: Ribo-Seq processed data file: DENVExpression-wholecell.xlsx,Ribo-seq study,Elongating,"Pre-treatment with 180 uM cycloheximide for 30s. PBS wash. For fractionated cells, release cytosol with digitonin. Extract remaining sample with dodecyl maltoside. NEB Directional Small RNA kit PNK end polishing, linker ligation, reverse transcription, PCR amplification","{'cell line': 'Huh7 cells', 'protocol': '24 h DENV1 infection', 'compartment': 'Total cell lysate', 'analysis': 'ribosome profiling', 'replicate': 'rep 1', 'strain': 'DENV1 (EU081230.1)'}"
GSM1704577,48 h DENV1 infection Total cell lysate ribosome profiling (rep 1), Homo sapiens,Huh7 cells,DENV1 (EU081230.1),Huh7 cells,Library strategy: Ribo-Seq processed data file: DENVExpression-wholecell.xlsx,Ribo-seq study,Elongating,"Pre-treatment with 180 uM cycloheximide for 30s. PBS wash. For fractionated cells, release cytosol with digitonin. Extract remaining sample with dodecyl maltoside. NEB Directional Small RNA kit PNK end polishing, linker ligation, reverse transcription, PCR amplification","{'cell line': 'Huh7 cells', 'protocol': '48 h DENV1 infection', 'compartment': 'Total cell lysate', 'analysis': 'ribosome profiling', 'replicate': 'rep 1', 'strain': 'DENV1 (EU081230.1)'}"
GSM1704578,6 h DENV1 infection Total cell lysate ribosome profiling (rep 1), Homo sapiens,Huh7 cells,DENV1 (EU081230.1),Huh7 cells,Library strategy: Ribo-Seq processed data file: DENVExpression-wholecell.xlsx,Ribo-seq study,Elongating,"Pre-treatment with 180 uM cycloheximide for 30s. PBS wash. For fractionated cells, release cytosol with digitonin. Extract remaining sample with dodecyl maltoside. NEB Directional Small RNA kit PNK end polishing, linker ligation, reverse transcription, PCR amplification","{'cell line': 'Huh7 cells', 'protocol': '6 h DENV1 infection', 'compartment': 'Total cell lysate', 'analysis': 'ribosome profiling', 'replicate': 'rep 1', 'strain': 'DENV1 (EU081230.1)'}"
GSM1704579,72 h DENV1 infection Total cell lysate ribosome profiling (rep 1), Homo sapiens,Huh7 cells,DENV1 (EU081230.1),Huh7 cells,Library strategy: Ribo-Seq processed data file: DENVExpression-wholecell.xlsx,Ribo-seq study,Elongating,"Pre-treatment with 180 uM cycloheximide for 30s. PBS wash. For fractionated cells, release cytosol with digitonin. Extract remaining sample with dodecyl maltoside. NEB Directional Small RNA kit PNK end polishing, linker ligation, reverse transcription, PCR amplification","{'cell line': 'Huh7 cells', 'protocol': '72 h DENV1 infection', 'compartment': 'Total cell lysate', 'analysis': 'ribosome profiling', 'replicate': 'rep 1', 'strain': 'DENV1 (EU081230.1)'}"
GSM1704580,Uninfected Total cell lysate ribosome profiling (rep 1), Homo sapiens,Huh7 cells,none,Huh7 cells,Library strategy: Ribo-Seq processed data file: DENVExpression-wholecell.xlsx,Ribo-seq study,Elongating,"Pre-treatment with 180 uM cycloheximide for 30s. PBS wash. For fractionated cells, release cytosol with digitonin. Extract remaining sample with dodecyl maltoside. NEB Directional Small RNA kit PNK end polishing, linker ligation, reverse transcription, PCR amplification","{'cell line': 'Huh7 cells', 'protocol': 'Uninfected', 'compartment': 'Total cell lysate', 'analysis': 'ribosome profiling', 'replicate': 'rep 1', 'strain': 'none'}"
GSM1704581,12 h DENV1 infection Total cell lysate ribosome profiling (rep 2), Homo sapiens,Huh7 cells,DENV1 (EU081230.1),Huh7 cells,Library strategy: Ribo-Seq processed data file: DENVExpression-wholecell.xlsx,Ribo-seq study,Elongating,"Pre-treatment with 180 uM cycloheximide for 30s. PBS wash. For fractionated cells, release cytosol with digitonin. Extract remaining sample with dodecyl maltoside. NEB Directional Small RNA kit PNK end polishing, linker ligation, reverse transcription, PCR amplification","{'cell line': 'Huh7 cells', 'protocol': '12 h DENV1 infection', 'compartment': 'Total cell lysate', 'analysis': 'ribosome profiling', 'replicate': 'rep 2', 'strain': 'DENV1 (EU081230.1)'}"
GSM1704582,24 h DENV1 infection Total cell lysate ribosome profiling (rep 2), Homo sapiens,Huh7 cells,DENV1 (EU081230.1),Huh7 cells,Library strategy: Ribo-Seq processed data file: DENVExpression-wholecell.xlsx,Ribo-seq study,Elongating,"Pre-treatment with 180 uM cycloheximide for 30s. PBS wash. For fractionated cells, release cytosol with digitonin. Extract remaining sample with dodecyl maltoside. NEB Directional Small RNA kit PNK end polishing, linker ligation, reverse transcription, PCR amplification","{'cell line': 'Huh7 cells', 'protocol': '24 h DENV1 infection', 'compartment': 'Total cell lysate', 'analysis': 'ribosome profiling', 'replicate': 'rep 2', 'strain': 'DENV1 (EU081230.1)'}"
GSM1704583,48 h DENV1 infection Total cell lysate ribosome profiling (rep 2), Homo sapiens,Huh7 cells,DENV1 (EU081230.1),Huh7 cells,Library strategy: Ribo-Seq processed data file: DENVExpression-wholecell.xlsx,Ribo-seq study,Elongating,"Pre-treatment with 180 uM cycloheximide for 30s. PBS wash. For fractionated cells, release cytosol with digitonin. Extract remaining sample with dodecyl maltoside. NEB Directional Small RNA kit PNK end polishing, linker ligation, reverse transcription, PCR amplification","{'cell line': 'Huh7 cells', 'protocol': '48 h DENV1 infection', 'compartment': 'Total cell lysate', 'analysis': 'ribosome profiling', 'replicate': 'rep 2', 'strain': 'DENV1 (EU081230.1)'}"
GSM1704584,6 h DENV1 infection Total cell lysate ribosome profiling (rep 2), Homo sapiens,Huh7 cells,DENV1 (EU081230.1),Huh7 cells,Library strategy: Ribo-Seq processed data file: DENVExpression-wholecell.xlsx,Ribo-seq study,Elongating,"Pre-treatment with 180 uM cycloheximide for 30s. PBS wash. For fractionated cells, release cytosol with digitonin. Extract remaining sample with dodecyl maltoside. NEB Directional Small RNA kit PNK end polishing, linker ligation, reverse transcription, PCR amplification","{'cell line': 'Huh7 cells', 'protocol': '6 h DENV1 infection', 'compartment': 'Total cell lysate', 'analysis': 'ribosome profiling', 'replicate': 'rep 2', 'strain': 'DENV1 (EU081230.1)'}"
GSM1704585,72 h DENV1 infection Total cell lysate ribosome profiling (rep 2), Homo sapiens,Huh7 cells,DENV1 (EU081230.1),Huh7 cells,Library strategy: Ribo-Seq processed data file: DENVExpression-wholecell.xlsx,Ribo-seq study,Elongating,"Pre-treatment with 180 uM cycloheximide for 30s. PBS wash. For fractionated cells, release cytosol with digitonin. Extract remaining sample with dodecyl maltoside. NEB Directional Small RNA kit PNK end polishing, linker ligation, reverse transcription, PCR amplification","{'cell line': 'Huh7 cells', 'protocol': '72 h DENV1 infection', 'compartment': 'Total cell lysate', 'analysis': 'ribosome profiling', 'replicate': 'rep 2', 'strain': 'DENV1 (EU081230.1)'}"
GSM1704586,Uninfected Total cell lysate ribosome profiling (rep 2), Homo sapiens,Huh7 cells,none,Huh7 cells,Library strategy: Ribo-Seq processed data file: DENVExpression-wholecell.xlsx,Ribo-seq study,Elongating,"Pre-treatment with 180 uM cycloheximide for 30s. PBS wash. For fractionated cells, release cytosol with digitonin. Extract remaining sample with dodecyl maltoside. NEB Directional Small RNA kit PNK end polishing, linker ligation, reverse transcription, PCR amplification","{'cell line': 'Huh7 cells', 'protocol': 'Uninfected', 'compartment': 'Total cell lysate', 'analysis': 'ribosome profiling', 'replicate': 'rep 2', 'strain': 'none'}"
GSM1704587,12 h DENV2 infection Total cell lysate ribosome profiling (rep 1), Homo sapiens,Huh7 cells,DENV2 (EU081177.1),Huh7 cells,Library strategy: Ribo-Seq processed data file: DENVExpression-wholecell.xlsx,Ribo-seq study,Elongating,"Pre-treatment with 180 uM cycloheximide for 30s. PBS wash. For fractionated cells, release cytosol with digitonin. Extract remaining sample with dodecyl maltoside. NEB Directional Small RNA kit PNK end polishing, linker ligation, reverse transcription, PCR amplification","{'cell line': 'Huh7 cells', 'protocol': '12 h DENV2 infection', 'compartment': 'Total cell lysate', 'analysis': 'ribosome profiling', 'replicate': 'rep 1', 'strain': 'DENV2 (EU081177.1)'}"
GSM1704588,24 h DENV2 infection Total cell lysate ribosome profiling (rep 1), Homo sapiens,Huh7 cells,DENV2 (EU081177.1),Huh7 cells,Library strategy: Ribo-Seq processed data file: DENVExpression-wholecell.xlsx,Ribo-seq study,Elongating,"Pre-treatment with 180 uM cycloheximide for 30s. PBS wash. For fractionated cells, release cytosol with digitonin. Extract remaining sample with dodecyl maltoside. NEB Directional Small RNA kit PNK end polishing, linker ligation, reverse transcription, PCR amplification","{'cell line': 'Huh7 cells', 'protocol': '24 h DENV2 infection', 'compartment': 'Total cell lysate', 'analysis': 'ribosome profiling', 'replicate': 'rep 1', 'strain': 'DENV2 (EU081177.1)'}"
GSM1704589,48 h DENV2 infection Total cell lysate ribosome profiling (rep 1), Homo sapiens,Huh7 cells,DENV2 (EU081177.1),Huh7 cells,Library strategy: Ribo-Seq processed data file: DENVExpression-wholecell.xlsx,Ribo-seq study,Elongating,"Pre-treatment with 180 uM cycloheximide for 30s. PBS wash. For fractionated cells, release cytosol with digitonin. Extract remaining sample with dodecyl maltoside. NEB Directional Small RNA kit PNK end polishing, linker ligation, reverse transcription, PCR amplification","{'cell line': 'Huh7 cells', 'protocol': '48 h DENV2 infection', 'compartment': 'Total cell lysate', 'analysis': 'ribosome profiling', 'replicate': 'rep 1', 'strain': 'DENV2 (EU081177.1)'}"
